snapshot_time_utc,vehicle_id,route_id,route_stop_id,vehicle_lat,vehicle_lon,vehicle_speed,eta_seconds,estimated_time_arrival,eta_time_local,poll_interval_seconds,source_method
2026-03-03 12:51:51+00:00,16,20,272,33.780598,-84.404657,0.99991052163,0,0,2026-03-03 07:51:51 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:52:06+00:00,16,20,272,33.780598,-84.404657,0,0,0,2026-03-03 07:52:07 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:52:22+00:00,16,20,273,33.78058,-84.40586,8.99919469467,85,85,2026-03-03 07:53:47 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:52:37+00:00,16,20,273,33.78033,-84.40612,13.00107371748,69,69,2026-03-03 07:53:47 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:52:53+00:00,16,20,273,33.7798,-84.40613,0,46,46,2026-03-03 07:53:39 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:53:08+00:00,16,20,273,33.77964,-84.40581,11.99892625956,39,39,2026-03-03 07:53:48 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:53:24+00:00,16,20,273,33.77966,-84.40491,5.99946312978,4,4,2026-03-03 07:53:28 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:53:39+00:00,16,20,273,33.779616,-84.404709,0,0,0,2026-03-03 07:53:39 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:53:54+00:00,16,20,273,33.779616,-84.404709,0,0,0,2026-03-03 07:53:54 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:54:10+00:00,16,20,273,33.779616,-84.404709,0,0,0,2026-03-03 07:54:10 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:54:25+00:00,16,20,271,33.77966,-84.40446,10.99901573793,50,50,2026-03-03 07:55:16 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:54:41+00:00,16,20,271,33.77963,-84.40376,17.000715804,27,27,2026-03-03 07:55:08 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:54:57+00:00,16,20,271,33.77965,-84.40295,0,7,7,2026-03-03 07:55:04 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:55:12+00:00,16,20,271,33.779631,-84.40274,1.99982104326,3,3,2026-03-03 07:55:16 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:55:28+00:00,16,20,275,33.77971,-84.402416,10.99901573793,31,31,2026-03-03 07:56:00 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:55:44+00:00,16,20,275,33.77854,-84.40148,6.99937365141,16,16,2026-03-03 07:56:00 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:55:59+00:00,16,20,275,33.77846,-84.401,11.99892625956,3,3,2026-03-03 07:56:02 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:56:15+00:00,16,20,275,33.77845,-84.400824,0,0,0,2026-03-03 07:56:15 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:56:30+00:00,16,20,275,33.77845,-84.400824,0,0,0,2026-03-03 07:56:30 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:56:45+00:00,16,20,276,33.77847,-84.4004,14.00098423911,59,59,2026-03-03 07:57:44 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:57:00+00:00,16,20,276,33.77836,-84.39956,6.99937365141,41,41,2026-03-03 07:57:41 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:57:15+00:00,16,20,276,33.77831,-84.39914,14.00098423911,34,34,2026-03-03 07:57:50 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:57:31+00:00,16,20,276,33.77832,-84.398084,9.9991052163,13,13,2026-03-03 07:57:44 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:57:46+00:00,16,20,276,33.77832,-84.398084,0,13,13,2026-03-03 07:57:59 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:58:01+00:00,16,20,276,33.77832,-84.398084,0,13,13,2026-03-03 07:58:14 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:58:17+00:00,16,20,276,33.778179,-84.397328,0,3,3,2026-03-03 07:58:20 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:58:33+00:00,16,20,276,33.778179,-84.397328,0,3,3,2026-03-03 07:58:36 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:58:49+00:00,16,20,277,33.77822,-84.39667,10.99901573793,39,39,2026-03-03 07:59:28 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:59:05+00:00,16,20,277,33.77786,-84.39594,9.9991052163,18,18,2026-03-03 07:59:23 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:59:21+00:00,16,20,277,33.7772887316,-84.3955235016,10.99901573793,3,3,2026-03-03 07:59:24 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:59:36+00:00,16,20,277,33.777097,-84.395484,0,3,3,2026-03-03 07:59:39 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 12:59:51+00:00,16,20,277,33.777097,-84.395484,0,3,3,2026-03-03 07:59:54 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:00:06+00:00,16,20,278,33.77696,-84.39527,7.99928417304,78,78,2026-03-03 08:01:30 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:00:27+00:00,16,20,278,33.77692,-84.39476,14.00098423911,62,62,2026-03-03 08:01:29 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:00:42+00:00,16,20,278,33.7769,-84.39258,11.99892625956,20,20,2026-03-03 08:01:03 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:00:58+00:00,16,20,278,33.77684,-84.39247,0,20,20,2026-03-03 08:01:18 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:01:13+00:00,16,20,278,33.776757,-84.39206,5.99946312978,7,7,2026-03-03 08:01:20 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:01:28+00:00,16,20,278,33.77622,-84.39208,1.99982104326,0,0,2026-03-03 08:01:28 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:01:44+00:00,16,20,278,33.7762890558,-84.3920498849,0,0,0,2026-03-03 08:01:44 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:01:59+00:00,16,20,279,33.77554,-84.39202,7.99928417304,27,27,2026-03-03 08:02:26 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:02:14+00:00,11,20,269,33.77832,-84.398084,14.00098423911,8,8,2026-03-03 08:02:23 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:02:14+00:00,16,20,279,33.77545,-84.392,0,27,27,2026-03-03 08:02:43 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:02:32+00:00,11,20,269,33.77832,-84.398084,0,0,0,2026-03-03 08:02:32 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:02:32+00:00,16,20,279,33.77545,-84.392,0,27,27,2026-03-03 08:02:59 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:02:47+00:00,11,20,270,33.7783,-84.39858,11.99892625956,22,22,2026-03-03 08:03:10 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:02:47+00:00,16,20,279,33.77467,-84.39202,15.00089476074,8,8,2026-03-03 08:02:56 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:03:03+00:00,11,20,270,33.77832,-84.39888,2.99973156489,17,17,2026-03-03 08:03:20 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:03:03+00:00,16,20,279,33.7743564577,-84.3919958619,0,0,0,2026-03-03 08:03:04 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:03:19+00:00,11,20,270,33.77832,-84.39937,18.00062632563,5,5,2026-03-03 08:03:25 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:03:19+00:00,16,20,279,33.77406,-84.39192,2.99973156489,0,0,2026-03-03 08:03:20 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:03:35+00:00,11,20,270,33.77836,-84.39956,0,0,0,2026-03-03 08:03:35 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:03:35+00:00,16,20,279,33.77406,-84.39192,0,0,0,2026-03-03 08:03:35 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:03:50+00:00,11,20,270,33.7784,-84.39979,1.99982104326,0,0,2026-03-03 08:03:50 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:03:50+00:00,16,20,279,33.77406,-84.39192,1.99982104326,0,0,2026-03-03 08:03:51 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:04:06+00:00,11,20,274,33.77845,-84.400824,13.00107371748,34,34,2026-03-03 08:04:40 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:04:06+00:00,16,20,280,33.7737729549,-84.3919790397,9.9991052163,145,145,2026-03-03 08:06:31 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:04:21+00:00,11,20,274,33.77849,-84.40119,0,30,30,2026-03-03 08:04:51 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:04:21+00:00,16,20,280,33.7730370417,-84.3919842636,11.99892625956,111,111,2026-03-03 08:06:13 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:04:37+00:00,11,20,274,33.77846,-84.40128,8.99919469467,29,29,2026-03-03 08:05:06 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:04:37+00:00,16,20,280,33.7716719042,-84.3919784656,17.000715804,67,67,2026-03-03 08:05:44 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:04:52+00:00,11,20,274,33.77941,-84.40227,20.00044736889,4,4,2026-03-03 08:04:57 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:04:52+00:00,16,20,280,33.77095,-84.39212,5.99946312978,13,13,2026-03-03 08:05:07 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:05:09+00:00,11,20,274,33.77982,-84.40268,4.99955260815,0,0,2026-03-03 08:05:09 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:05:09+00:00,16,20,280,33.77095,-84.39212,0,13,13,2026-03-03 08:05:22 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:05:25+00:00,11,20,272,33.78053,-84.40336,8.99919469467,25,25,2026-03-03 08:05:50 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:05:25+00:00,16,20,250,33.77019,-84.39219,11.99892625956,20,20,2026-03-03 08:05:45 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:05:40+00:00,11,20,272,33.78053,-84.40428,11.99892625956,12,12,2026-03-03 08:05:52 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:05:40+00:00,16,20,250,33.769921,-84.391754,5.99946312978,9,9,2026-03-03 08:05:50 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:05:56+00:00,11,20,272,33.780598,-84.404657,0,0,0,2026-03-03 08:05:56 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:05:56+00:00,16,20,250,33.769921,-84.391754,0,3,3,2026-03-03 08:05:59 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:06:11+00:00,11,20,272,33.780598,-84.404657,0,0,0,2026-03-03 08:06:11 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:06:11+00:00,16,20,250,33.769921,-84.391754,0,3,3,2026-03-03 08:06:15 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:06:27+00:00,11,20,272,33.780598,-84.404657,0,0,0,2026-03-03 08:06:27 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:06:27+00:00,16,20,250,33.769921,-84.391754,0,3,3,2026-03-03 08:06:30 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:06:42+00:00,11,20,272,33.780598,-84.404657,0,0,0,2026-03-03 08:06:43 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:06:42+00:00,16,20,250,33.769921,-84.391754,0,3,3,2026-03-03 08:06:46 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:06:59+00:00,11,20,272,33.780598,-84.404657,0,0,0,2026-03-03 08:06:59 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:06:59+00:00,16,20,250,33.769921,-84.391754,7.99928417304,3,3,2026-03-03 08:07:02 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:07:14+00:00,11,20,272,33.780598,-84.404657,0,0,0,2026-03-03 08:07:14 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:07:14+00:00,16,20,264,33.77016,-84.392,4.99955260815,137,137,2026-03-03 08:09:31 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:07:29+00:00,11,20,272,33.780598,-84.404657,0,0,0,2026-03-03 08:07:30 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:07:29+00:00,16,20,264,33.7706651711,-84.3921848307,16.00080528237,94,94,2026-03-03 08:09:04 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:07:46+00:00,11,20,272,33.780598,-84.404657,0,0,0,2026-03-03 08:07:46 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:07:46+00:00,16,20,264,33.77099,-84.39206,0,74,74,2026-03-03 08:09:00 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:08:01+00:00,11,20,273,33.78056,-84.40557,15.00089476074,85,85,2026-03-03 08:09:27 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:08:01+00:00,16,20,264,33.771,-84.39209,0,74,74,2026-03-03 08:09:16 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:08:17+00:00,11,20,273,33.78038,-84.40611,10.99901573793,70,70,2026-03-03 08:09:27 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:08:17+00:00,16,20,264,33.771,-84.39209,0,74,74,2026-03-03 08:09:32 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:08:33+00:00,11,20,273,33.77968,-84.40606,7.99928417304,46,46,2026-03-03 08:09:20 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:08:33+00:00,16,20,264,33.771,-84.39209,0,74,74,2026-03-03 08:09:48 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:08:49+00:00,11,20,273,33.77968,-84.40507,14.00098423911,10,10,2026-03-03 08:08:59 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:08:49+00:00,16,20,264,33.77153,-84.39201,13.00107371748,21,21,2026-03-03 08:09:11 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:09:05+00:00,11,20,273,33.779616,-84.404709,0,4,4,2026-03-03 08:09:09 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:09:05+00:00,16,20,264,33.771857,-84.39192,0,6,6,2026-03-03 08:09:11 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:09:20+00:00,11,20,273,33.779616,-84.404709,0,4,4,2026-03-03 08:09:25 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:09:20+00:00,16,20,264,33.771857,-84.39192,0,6,6,2026-03-03 08:09:27 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:09:36+00:00,11,20,273,33.779616,-84.404709,7.99928417304,0,0,2026-03-03 08:09:37 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:09:36+00:00,16,20,265,33.7724,-84.39199,11.99892625956,41,41,2026-03-03 08:10:19 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:09:53+00:00,11,20,271,33.77966,-84.40415,14.00098423911,41,41,2026-03-03 08:10:34 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:09:53+00:00,16,20,265,33.77345,-84.39203,13.00107371748,23,23,2026-03-03 08:10:16 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:10:09+00:00,11,20,271,33.77968,-84.40297,6.99937365141,7,7,2026-03-03 08:10:16 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:10:09+00:00,16,20,265,33.77406,-84.39192,4.99955260815,0,0,2026-03-03 08:10:09 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:10:24+00:00,11,20,271,33.779631,-84.40274,8.99919469467,3,3,2026-03-03 08:10:28 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:10:24+00:00,16,20,265,33.77406,-84.39192,0,0,0,2026-03-03 08:10:26 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:10:41+00:00,11,20,275,33.77971,-84.402416,7.99928417304,37,37,2026-03-03 08:11:18 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:10:41+00:00,16,20,266,33.77472,-84.39198,13.00107371748,48,48,2026-03-03 08:11:29 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:10:56+00:00,11,20,275,33.77868,-84.40155,16.00080528237,14,14,2026-03-03 08:11:11 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:10:56+00:00,16,20,266,33.77536,-84.39191,10.99901573793,33,33,2026-03-03 08:11:30 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:11:12+00:00,11,20,275,33.77848,-84.40132,11.99892625956,9,9,2026-03-03 08:11:22 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:11:12+00:00,16,20,266,33.7766,-84.39203,4.99955260815,4,4,2026-03-03 08:11:17 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:11:28+00:00,11,20,275,33.77845,-84.400824,0,3,3,2026-03-03 08:11:31 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:11:28+00:00,16,20,266,33.776757,-84.39206,0,4,4,2026-03-03 08:11:33 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:11:44+00:00,11,20,276,33.77836,-84.39956,18.00062632563,55,55,2026-03-03 08:12:39 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:11:44+00:00,16,20,266,33.776757,-84.39206,0,4,4,2026-03-03 08:11:48 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:11:59+00:00,11,20,276,33.77831,-84.39904,18.00062632563,38,38,2026-03-03 08:12:38 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:11:59+00:00,16,20,266,33.776757,-84.39206,0,4,4,2026-03-03 08:12:04 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:12:15+00:00,11,20,276,33.77832,-84.398084,15.00089476074,12,12,2026-03-03 08:12:27 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:12:15+00:00,16,20,266,33.776757,-84.39206,0,4,4,2026-03-03 08:12:20 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:12:31+00:00,11,20,276,33.77828,-84.39744,0,3,3,2026-03-03 08:12:34 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:12:31+00:00,16,20,267,33.77695,-84.39211,7.99928417304,49,49,2026-03-03 08:13:20 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:12:46+00:00,11,20,277,33.77826,-84.3966,20.00044736889,31,31,2026-03-03 08:13:19 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:12:46+00:00,16,20,267,33.77695,-84.39303,11.99892625956,17,17,2026-03-03 08:13:05 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:13:03+00:00,11,20,277,33.77778,-84.39585,2.99973156489,18,18,2026-03-03 08:13:21 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:13:03+00:00,16,20,267,33.77699,-84.39405,0,5,5,2026-03-03 08:13:09 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:13:19+00:00,11,20,277,33.777485,-84.395576,18.00062632563,12,12,2026-03-03 08:13:31 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:13:19+00:00,16,20,267,33.77699,-84.39405,4.99955260815,5,5,2026-03-03 08:13:24 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:13:35+00:00,11,20,277,33.777097,-84.395484,0,0,0,2026-03-03 08:13:35 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:13:35+00:00,16,20,268,33.77698,-84.39504,7.99928417304,19,19,2026-03-03 08:13:55 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:13:51+00:00,11,20,277,33.777097,-84.395484,6.99937365141,0,0,2026-03-03 08:13:51 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:13:51+00:00,16,20,268,33.777097,-84.395484,9.9991052163,9,9,2026-03-03 08:14:01 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:14:07+00:00,11,20,278,33.77697,-84.39489,19.00053684726,74,74,2026-03-03 08:15:21 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:14:07+00:00,16,20,268,33.777485,-84.395576,0,2,2,2026-03-03 08:14:09 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:14:22+00:00,11,20,278,33.77693,-84.39385,0,52,52,2026-03-03 08:15:14 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:14:22+00:00,16,20,268,33.777485,-84.395576,0,2,2,2026-03-03 08:14:25 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:14:38+00:00,11,20,278,33.77692,-84.39384,0,52,52,2026-03-03 08:15:30 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:14:38+00:00,16,20,269,33.7781,-84.39622,14.00098423911,42,42,2026-03-03 08:15:20 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:14:53+00:00,11,20,278,33.77692,-84.39384,0,52,52,2026-03-03 08:15:45 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:14:53+00:00,16,20,269,33.77831,-84.39725,16.00080528237,17,17,2026-03-03 08:15:11 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:15:09+00:00,11,20,278,33.77692,-84.39383,0.99991052163,52,52,2026-03-03 08:16:02 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:15:09+00:00,16,20,269,33.77827,-84.39766,0,11,11,2026-03-03 08:15:22 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:15:26+00:00,11,20,278,33.77693,-84.39246,7.99928417304,20,20,2026-03-03 08:15:47 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:15:26+00:00,16,20,269,33.77834,-84.39766,9.9991052163,8,8,2026-03-03 08:15:35 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:15:43+00:00,11,20,278,33.776757,-84.39206,11.99892625956,7,7,2026-03-03 08:15:50 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:15:43+00:00,16,20,269,33.77832,-84.398084,0,0,0,2026-03-03 08:15:43 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:15:58+00:00,11,20,279,33.77622,-84.39207,3.99964208652,46,46,2026-03-03 08:16:44 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:15:58+00:00,16,20,269,33.77832,-84.398084,0,0,0,2026-03-03 08:15:59 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:16:14+00:00,11,20,279,33.77621,-84.39207,0,39,39,2026-03-03 08:16:53 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:16:14+00:00,16,20,270,33.77834,-84.39857,15.00089476074,22,22,2026-03-03 08:16:36 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:16:29+00:00,11,20,279,33.77544,-84.39198,3.99964208652,26,26,2026-03-03 08:16:56 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:16:29+00:00,16,20,270,33.77835,-84.39926,11.99892625956,13,13,2026-03-03 08:16:43 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:16:45+00:00,11,20,279,33.7743564577,-84.3919958619,17.000715804,1,1,2026-03-03 08:16:47 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:16:45+00:00,16,20,270,33.77836,-84.39956,0,2,2,2026-03-03 08:16:48 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-03 13:17:01+00:00,11,20,280,33.77419,-84.39199,4.99955260815,162,162,2026-03-03 08:19:43 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
